Data Time,X,Y,Z
2016/01/27 18:57:28.18,31297,34704,24993
2016/01/27 18:57:28.20,31297,34736,25121
2016/01/27 18:57:28.22,31249,34672,24977
2016/01/27 18:57:28.24,31281,34704,25089
2016/01/27 18:57:28.26,31265,34704,25057
2016/01/27 18:57:28.28,31297,34688,25057
2016/01/27 18:57:28.30,31361,34672,25041
2016/01/27 18:57:28.32,31361,34672,25025
2016/01/27 18:57:28.34,31361,34736,25057
2016/01/27 18:57:28.36,31361,34736,25041
2016/01/27 18:57:28.38,31377,34736,25009
2016/01/27 18:57:28.40,31361,34736,24993
2016/01/27 18:57:28.42,31345,34768,25025
2016/01/27 18:57:28.44,31377,34752,25057
2016/01/27 18:57:28.46,31345,34752,25073
2016/01/27 18:57:28.48,31393,34752,25025
2016/01/27 18:57:28.50,31409,34784,25073
2016/01/27 18:57:28.52,31441,34768,25105
2016/01/27 18:57:28.54,31425,34800,25089
2016/01/27 18:57:28.56,31441,34784,25121
2016/01/27 18:57:28.58,31473,34800,25105
2016/01/27 18:57:28.60,31441,34800,25057
2016/01/27 18:57:28.62,31425,34832,25041
2016/01/27 18:57:28.64,31409,34816,24897
2016/01/27 18:57:28.66,31409,34784,24897
2016/01/27 18:57:28.68,31425,34768,25057
2016/01/27 18:57:28.70,31393,34816,25073
2016/01/27 18:57:28.72,31377,34768,24865
2016/01/27 18:57:28.74,31361,34768,25073
2016/01/27 18:57:28.76,31361,34816,25121
2016/01/27 18:57:28.78,31409,34784,25073
2016/01/27 18:57:28.80,31361,34800,25025
2016/01/27 18:57:28.82,31361,34832,25041
2016/01/27 18:57:28.84,31377,34800,25009
2016/01/27 18:57:28.86,31329,34816,25073
2016/01/27 18:57:28.88,31329,34800,24961
2016/01/27 18:57:28.90,31345,34832,24961
2016/01/27 18:57:28.92,31329,34816,24945
2016/01/27 18:57:28.94,31297,34800,24977
2016/01/27 18:57:28.96,31313,34848,25121
2016/01/27 18:57:28.98,31313,34912,24977
2016/01/27 18:57:29.00,31329,34928,25105
2016/01/27 18:57:29.02,31281,34880,25073
2016/01/27 18:57:29.04,31297,34928,25121
2016/01/27 18:57:29.06,31329,34848,25041
2016/01/27 18:57:29.08,31313,34848,25121
2016/01/27 18:57:29.10,31361,34832,25073
2016/01/27 18:57:29.12,31313,34816,25057
2016/01/27 18:57:29.14,31329,34800,25073
2016/01/27 18:57:29.16,31281,34848,25041
2016/01/27 18:57:29.18,31297,34864,25089
2016/01/27 18:57:29.20,31233,34896,25089
2016/01/27 18:57:29.22,31233,34912,25073
2016/01/27 18:57:29.24,31249,34896,25089
2016/01/27 18:57:29.26,31265,34928,25073
2016/01/27 18:57:29.28,31281,34896,25073
2016/01/27 18:57:29.30,31265,34896,25121
2016/01/27 18:57:29.32,31297,34912,25089
2016/01/27 18:57:29.34,31233,34896,25105
2016/01/27 18:57:29.36,31249,34928,25073
2016/01/27 18:57:29.38,31233,34912,25057
2016/01/27 18:57:29.40,31265,34896,25041
2016/01/27 18:57:29.42,31265,34896,25041
2016/01/27 18:57:29.44,31265,34880,25089
2016/01/27 18:57:29.46,31265,34896,25057
2016/01/27 18:57:29.48,31249,34880,25089
2016/01/27 18:57:29.50,31233,34896,25105
2016/01/27 18:57:29.52,31217,34880,25009
2016/01/27 18:57:29.54,31233,34912,25121
2016/01/27 18:57:29.56,31249,34896,25185
2016/01/27 18:57:29.58,31249,34960,25089
2016/01/27 18:57:29.60,31233,34848,24897
2016/01/27 18:57:29.62,31233,34912,25153
2016/01/27 18:57:29.64,31233,34960,25105
2016/01/27 18:57:29.66,31249,34960,25025
2016/01/27 18:57:29.68,31217,34944,25073
2016/01/27 18:57:29.70,31233,34928,25089
2016/01/27 18:57:29.72,31217,34944,25089
2016/01/27 18:57:29.74,31217,34944,25089
2016/01/27 18:57:29.76,31217,34960,25121
2016/01/27 18:57:29.78,31217,34928,25089
2016/01/27 18:57:29.80,31217,34912,25073
2016/01/27 18:57:29.82,31201,34848,25329
2016/01/27 18:57:29.84,34688,30289,25345
2016/01/27 18:57:29.86,34704,30273,25297
2016/01/27 18:57:29.88,34688,30289,25329
2016/01/27 18:57:29.90,34704,30289,25329
2016/01/27 18:57:29.92,34688,30257,25377
2016/01/27 18:57:29.94,34688,30225,25345
2016/01/27 18:57:29.96,34688,30209,25361
2016/01/27 18:57:29.98,34720,30225,25345
2016/01/27 18:57:30.00,34688,30209,25361
2016/01/27 18:57:30.02,34704,30257,25345
2016/01/27 18:57:30.04,34672,30289,25393
2016/01/27 18:57:30.06,34720,30273,25361
2016/01/27 18:57:30.08,34720,30289,25329
2016/01/27 18:57:30.10,34720,30289,25281
2016/01/27 18:57:30.12,34704,30273,25425
2016/01/27 18:57:30.14,34688,30257,25297
2016/01/27 18:57:30.16,34720,30257,25297
2016/01/27 18:57:30.18,34656,30289,25297
2016/01/27 18:57:30.20,34688,30225,25409
2016/01/27 18:57:30.22,34720,30273,25377
2016/01/27 18:57:30.24,34704,30289,25297
2016/01/27 18:57:30.26,34704,30273,25313
2016/01/27 18:57:30.28,34736,30289,25281
2016/01/27 18:57:30.30,34704,30305,25297
2016/01/27 18:57:30.32,34752,30289,25361
2016/01/27 18:57:30.34,34752,30289,25345
2016/01/27 18:57:30.36,34720,30273,25313
2016/01/27 18:57:30.38,34720,30337,25329
2016/01/27 18:57:30.40,34720,30289,25313
2016/01/27 18:57:30.42,34736,30321,25329
2016/01/27 18:57:30.44,34720,30273,25345
2016/01/27 18:57:30.46,34704,30289,25249
2016/01/27 18:57:30.48,34704,30305,25361
2016/01/27 18:57:30.50,34720,30305,25377
2016/01/27 18:57:30.52,34720,30337,25329
2016/01/27 18:57:30.54,34720,30337,25313
2016/01/27 18:57:30.56,34704,30321,25313
2016/01/27 18:57:30.58,34704,30321,25313
2016/01/27 18:57:30.60,34752,30305,25297
2016/01/27 18:57:30.62,34720,30337,25297
2016/01/27 18:57:30.64,34752,30369,25329
2016/01/27 18:57:30.66,34752,30385,25329
2016/01/27 18:57:30.68,34752,30337,25329
2016/01/27 18:57:30.70,34736,30337,25329
2016/01/27 18:57:30.72,34736,30321,25329
2016/01/27 18:57:30.74,34720,30337,25297
2016/01/27 18:57:30.76,34752,30321,25297
2016/01/27 18:57:30.78,34736,30337,25313
2016/01/27 18:57:30.80,34736,30353,25313
2016/01/27 18:57:30.82,34720,30305,25297
2016/01/27 18:57:30.84,34720,30337,25313
2016/01/27 18:57:30.86,34752,30337,25313
2016/01/27 18:57:30.88,34752,30337,25329
2016/01/27 18:57:30.90,34736,30337,25329
2016/01/27 18:57:30.92,34752,30369,25345
2016/01/27 18:57:30.94,34768,30369,25313
2016/01/27 18:57:30.96,34752,30337,25313
2016/01/27 18:57:30.98,34752,30337,25313
2016/01/27 18:57:31.00,34784,30369,25329
2016/01/27 18:57:31.02,34784,30369,25281
2016/01/27 18:57:31.04,34752,30385,25377
2016/01/27 18:57:31.06,34752,30353,25281
2016/01/27 18:57:31.08,34784,30321,25169
2016/01/27 18:57:31.10,34768,30353,25169
2016/01/27 18:57:31.12,34720,30369,25393
2016/01/27 18:57:31.14,34720,30369,25393
2016/01/27 18:57:31.16,34704,30305,25393
2016/01/27 18:57:31.18,34736,30353,25329
2016/01/27 18:57:31.20,34752,30353,25345
2016/01/27 18:57:31.22,34768,30385,25313
2016/01/27 18:57:31.24,34768,30353,25313
2016/01/27 18:57:31.26,34736,30337,25313
2016/01/27 18:57:31.28,34752,30321,25329
2016/01/27 18:57:31.30,34752,30321,25329
2016/01/27 18:57:31.32,34768,30353,25329
2016/01/27 18:57:31.34,34752,30385,25345
2016/01/27 18:57:31.36,34736,30353,25345
2016/01/27 18:57:31.38,34704,30337,25345
2016/01/27 18:57:31.40,34752,30337,25201
2016/01/27 18:57:31.42,34720,30273,25281
2016/01/27 18:57:31.44,34704,30289,25329
2016/01/27 18:57:31.46,34736,30321,25313
2016/01/27 18:57:31.48,34704,30305,25361
2016/01/27 18:57:31.50,34656,30305,25345
2016/01/27 18:57:31.52,34688,30305,25297
2016/01/27 18:57:31.54,34704,30289,25281
2016/01/27 18:57:31.56,34752,30273,25297
2016/01/27 18:57:31.58,34736,30305,25345
2016/01/27 18:57:31.60,34704,30337,25361
2016/01/27 18:57:31.62,34720,30305,25377
2016/01/27 18:57:31.64,34688,30321,25361
2016/01/27 18:57:31.66,34704,30289,25329
2016/01/27 18:57:31.68,34704,30273,25313
2016/01/27 18:57:31.70,34672,30289,25313
2016/01/27 18:57:31.72,34704,30273,25329
2016/01/27 18:57:31.74,34704,30273,25361
2016/01/27 18:57:31.76,34704,30257,25345
2016/01/27 18:57:31.78,34704,30273,25361
2016/01/27 18:57:31.80,34704,30273,25361
2016/01/27 18:57:31.82,34720,30273,25345
2016/01/27 18:57:31.84,34720,30225,25345
2016/01/27 18:57:31.86,34688,30273,25345
2016/01/27 18:57:31.88,34704,30257,25313
2016/01/27 18:57:31.90,34720,30241,25313
2016/01/27 18:57:31.92,34736,30289,25345
2016/01/27 18:57:31.94,34720,30273,25345
2016/01/27 18:57:31.96,34720,30273,25361
2016/01/27 18:57:31.98,34736,30273,25489
2016/01/27 18:57:32.00,34752,30209,25313
2016/01/27 18:57:32.02,34784,30209,25281
2016/01/27 18:57:32.04,34752,30257,25313
2016/01/27 18:57:32.06,34752,30225,25473
2016/01/27 18:57:32.08,34752,30225,25361
2016/01/27 18:57:32.10,34784,30273,25313
2016/01/27 18:57:32.12,34784,30225,25281
2016/01/27 18:57:32.14,34816,30225,25329
2016/01/27 18:57:32.16,34768,30193,25377
2016/01/27 18:57:32.18,34768,30193,25361
2016/01/27 18:57:32.20,34784,30225,25265
2016/01/27 18:57:32.22,34816,30225,25377
2016/01/27 18:57:32.24,34832,30241,25377
2016/01/27 18:57:32.26,34784,30209,25393
2016/01/27 18:57:32.28,34752,30225,25377
2016/01/27 18:57:32.30,34784,30241,25393
2016/01/27 18:57:32.32,34800,30209,25281
2016/01/27 18:57:32.34,34784,30209,25409
2016/01/27 18:57:32.36,34800,30225,25393
2016/01/27 18:57:32.38,34800,30225,25393
2016/01/27 18:57:32.40,34752,30225,25361
2016/01/27 18:57:32.42,34768,30225,25345
2016/01/27 18:57:32.44,34768,30225,25329
2016/01/27 18:57:32.46,34784,30209,25393
2016/01/27 18:57:32.48,34800,30225,25393
2016/01/27 18:57:32.50,34784,30273,25329
2016/01/27 18:57:32.52,34784,30257,25313
2016/01/27 18:57:32.54,34800,30225,25361
2016/01/27 18:57:32.56,34800,30257,25345
2016/01/27 18:57:32.58,34752,30257,25329
2016/01/27 18:57:32.60,34768,30257,25345
2016/01/27 18:57:32.62,34800,30273,25297
2016/01/27 18:57:32.64,34768,30289,25329
2016/01/27 18:57:32.66,34768,30273,25377
2016/01/27 18:57:32.68,34752,30289,25377
2016/01/27 18:57:32.70,34768,30273,25361
2016/01/27 18:57:32.72,34752,30289,25409
2016/01/27 18:57:32.74,34752,30273,25393
2016/01/27 18:57:32.76,34768,30273,25457
2016/01/27 18:57:32.78,34752,30289,25361
2016/01/27 18:57:32.80,34768,30305,25313
2016/01/27 18:57:32.82,34784,30289,25313
2016/01/27 18:57:32.84,34736,30337,25297
2016/01/27 18:57:32.86,34800,30305,25313
2016/01/27 18:57:32.88,34800,30353,25313
2016/01/27 18:57:32.90,34784,30353,25329
2016/01/27 18:57:32.92,34768,30305,25361
2016/01/27 18:57:32.94,34800,30257,25329
2016/01/27 18:57:32.96,34800,30321,25201
2016/01/27 18:57:32.98,34768,30337,25393
2016/01/27 18:57:33.00,34768,30321,25473
2016/01/27 18:57:33.02,34784,30337,25313
2016/01/27 18:57:33.04,34784,30337,25313
2016/01/27 18:57:33.06,34800,30305,25313
2016/01/27 18:57:33.08,34816,30337,25329
2016/01/27 18:57:33.10,34784,30289,25313
2016/01/27 18:57:33.12,34816,30305,25377
2016/01/27 18:57:33.14,34800,30305,25345
2016/01/27 18:57:33.16,34816,30289,25313
2016/01/27 18:57:33.18,34800,30321,25361
2016/01/27 18:57:33.20,34784,30305,25329
2016/01/27 18:57:33.22,34800,30337,25361
2016/01/27 18:57:33.24,34800,30353,25281
2016/01/27 18:57:33.26,34848,30305,25297
2016/01/27 18:57:33.28,34800,30289,25425
2016/01/27 18:57:33.30,34816,30321,25313
2016/01/27 18:57:33.32,34800,30305,25329
2016/01/27 18:57:33.34,34784,30305,25313
2016/01/27 18:57:33.36,34752,30305,25313
2016/01/27 18:57:33.38,34800,30305,25345
2016/01/27 18:57:33.40,34832,30305,25393
2016/01/27 18:57:33.42,34800,30305,25361
2016/01/27 18:57:33.44,34800,30337,25345
2016/01/27 18:57:33.46,34816,30321,25345
2016/01/27 18:57:33.48,34816,30305,25361
2016/01/27 18:57:33.50,34784,30321,25345
2016/01/27 18:57:33.52,34832,30321,25329
2016/01/27 18:57:33.54,34800,30321,25361
2016/01/27 18:57:33.56,34816,30321,25377
2016/01/27 18:57:33.58,34800,30305,25345
2016/01/27 18:57:33.60,34816,30305,25345
2016/01/27 18:57:33.62,34832,30305,25361
2016/01/27 18:57:33.64,34784,30305,25377
2016/01/27 18:57:33.66,34816,30305,25345
2016/01/27 18:57:33.68,34784,30305,25345
2016/01/27 18:57:33.70,34800,30305,25377
2016/01/27 18:57:33.72,34800,30305,25361
2016/01/27 18:57:33.74,34800,30305,25361
2016/01/27 18:57:33.76,34784,30289,25393
2016/01/27 18:57:33.78,34784,30289,25393
2016/01/27 18:57:33.80,34832,30321,25361
2016/01/27 18:57:33.82,34816,30289,25361
2016/01/27 18:57:33.84,34816,30305,25281
2016/01/27 18:57:33.86,34800,30305,25553
2016/01/27 18:57:33.88,34768,30305,25345
2016/01/27 18:57:33.90,34848,30289,25281
2016/01/27 18:57:33.92,34816,30337,25329
2016/01/27 18:57:33.94,34800,30273,25409
2016/01/27 18:57:33.96,34784,30305,25361
2016/01/27 18:57:33.98,34800,30353,25297
2016/01/27 18:57:34.00,34784,30289,25361
2016/01/27 18:57:34.02,34832,30321,25345
2016/01/27 18:57:34.04,34816,30305,25329
2016/01/27 18:57:34.06,34816,30289,25377
2016/01/27 18:57:34.08,34816,30321,25345
2016/01/27 18:57:34.10,34832,30289,25361
2016/01/27 18:57:34.12,34800,30305,25345
2016/01/27 18:57:34.14,34832,30321,25345
2016/01/27 18:57:34.16,34800,30289,25313
2016/01/27 18:57:34.18,34800,30305,25361
2016/01/27 18:57:34.20,34816,30321,25233
2016/01/27 18:57:34.22,34832,30257,25345
2016/01/27 18:57:34.24,34784,30273,25329
2016/01/27 18:57:34.26,34816,30321,25313
2016/01/27 18:57:34.28,34768,30305,25345
2016/01/27 18:57:34.30,34768,30289,25265
2016/01/27 18:57:34.32,34752,30289,25329
2016/01/27 18:57:34.34,34768,30305,25329
2016/01/27 18:57:34.36,34800,30257,25345
2016/01/27 18:57:34.38,34784,30273,25377
2016/01/27 18:57:34.40,34752,30305,25393
2016/01/27 18:57:34.42,34784,30273,25393
2016/01/27 18:57:34.44,34752,30289,25345
2016/01/27 18:57:34.46,34784,30289,25313
2016/01/27 18:57:34.48,34752,30257,25313
2016/01/27 18:57:34.50,34736,30273,25297
2016/01/27 18:57:34.52,34736,30305,25313
2016/01/27 18:57:34.54,34736,30257,25313
2016/01/27 18:57:34.56,34736,30257,25345
2016/01/27 18:57:34.58,34720,30273,25329
2016/01/27 18:57:34.60,34736,30273,25329
2016/01/27 18:57:34.62,34720,30257,25345
2016/01/27 18:57:34.64,34720,30241,25313
2016/01/27 18:57:34.66,34704,30289,25377
2016/01/27 18:57:34.68,34720,30257,25345
2016/01/27 18:57:34.70,34688,30257,25361
2016/01/27 18:57:34.72,34688,30241,25329
2016/01/27 18:57:34.74,34720,30273,25329
2016/01/27 18:57:34.76,34704,30273,25297
2016/01/27 18:57:34.78,34688,30257,25521
2016/01/27 18:57:34.80,34704,30257,25281
2016/01/27 18:57:34.82,34736,30225,25265
2016/01/27 18:57:34.84,34672,30289,25313
2016/01/27 18:57:34.86,34656,30289,25425
2016/01/27 18:57:34.88,34688,30257,25393
2016/01/27 18:57:34.90,34688,30257,25313
2016/01/27 18:57:34.92,34704,30241,25329
2016/01/27 18:57:34.94,34704,30273,25345
2016/01/27 18:57:34.96,34688,30225,25329
2016/01/27 18:57:34.98,34688,30225,25345
2016/01/27 18:57:35.00,34688,30193,25377
2016/01/27 18:57:35.02,34688,30257,25345
2016/01/27 18:57:35.04,34704,30257,25345
2016/01/27 18:57:35.06,34688,30241,25329
2016/01/27 18:57:35.08,34672,30257,25377
2016/01/27 18:57:35.10,34640,30257,25345
2016/01/27 18:57:35.12,34672,30273,25297
2016/01/27 18:57:35.14,34688,30241,25313
2016/01/27 18:57:35.16,34688,30257,25345
2016/01/27 18:57:35.18,34672,30241,25361
2016/01/27 18:57:35.20,34624,30273,25329
2016/01/27 18:57:35.22,34656,30225,25345
2016/01/27 18:57:35.24,34656,30241,25313
2016/01/27 18:57:35.26,34736,30241,25345
2016/01/27 18:57:35.28,34688,30241,25377
2016/01/27 18:57:35.30,34704,30289,25297
2016/01/27 18:57:35.32,34704,30273,25377
2016/01/27 18:57:35.34,34704,30257,25329
2016/01/27 18:57:35.36,34720,30289,25329
2016/01/27 18:57:35.38,34720,30305,25345
2016/01/27 18:57:35.40,34736,30289,25361
2016/01/27 18:57:35.42,34736,30305,25329
2016/01/27 18:57:35.44,34736,30257,25345
2016/01/27 18:57:35.46,34736,30305,25313
2016/01/27 18:57:35.48,34720,30257,25361
2016/01/27 18:57:35.50,34720,30273,25313
2016/01/27 18:57:35.52,34736,30289,25313
2016/01/27 18:57:35.54,34736,30289,25329
2016/01/27 18:57:35.56,34752,30305,25377
2016/01/27 18:57:35.58,34752,30305,25377
2016/01/27 18:57:35.60,34736,30305,25329
2016/01/27 18:57:35.62,34752,30305,25297
2016/01/27 18:57:35.64,34752,30305,25313
2016/01/27 18:57:35.66,34720,30337,25377
2016/01/27 18:57:35.68,34752,30273,25313
2016/01/27 18:57:35.70,34752,30289,25329
2016/01/27 18:57:35.72,34752,30321,25217
2016/01/27 18:57:35.74,34736,30305,25377
2016/01/27 18:57:35.76,34720,30321,25425
2016/01/27 18:57:35.78,34768,30321,25329
2016/01/27 18:57:35.80,34768,30337,25297
2016/01/27 18:57:35.82,34768,30321,25297
2016/01/27 18:57:35.84,34768,30337,25297
2016/01/27 18:57:35.86,34768,30321,25377
2016/01/27 18:57:35.88,34768,30289,25377
2016/01/27 18:57:35.90,34816,30289,25329
2016/01/27 18:57:35.92,34832,30257,25313
2016/01/27 18:57:35.94,34800,30257,25313
2016/01/27 18:57:35.96,34832,30321,25201
2016/01/27 18:57:35.98,34752,30369,25345
2016/01/27 18:57:36.00,34752,30417,25249
2016/01/27 18:57:36.02,34736,30401,25377
2016/01/27 18:57:36.04,34736,30305,25377
2016/01/27 18:57:36.06,34832,30273,25281
2016/01/27 18:57:36.08,34800,30241,25313
2016/01/27 18:57:36.10,34784,30289,25297
2016/01/27 18:57:36.12,34800,30289,25329
2016/01/27 18:57:36.14,34752,30353,25393
2016/01/27 18:57:36.16,34784,30321,25377
2016/01/27 18:57:36.18,34800,30321,25345
2016/01/27 18:57:36.20,34800,30305,25345
2016/01/27 18:57:36.22,34800,30337,25329
2016/01/27 18:57:36.24,34832,30305,25361
2016/01/27 18:57:36.26,34832,30305,25329
2016/01/27 18:57:36.28,34784,30273,25377
2016/01/27 18:57:36.30,34800,30273,25377
2016/01/27 18:57:36.32,34816,30289,25361
2016/01/27 18:57:36.34,34800,30273,25345
2016/01/27 18:57:36.36,34800,30273,25345
2016/01/27 18:57:36.38,34800,30273,25345
2016/01/27 18:57:36.40,34832,30257,25329
2016/01/27 18:57:36.42,34816,30289,25345
2016/01/27 18:57:36.44,34784,30289,25377
2016/01/27 18:57:36.46,34784,30289,25361
2016/01/27 18:57:36.48,34816,30321,25329
2016/01/27 18:57:36.50,34800,30289,25361
2016/01/27 18:57:36.52,34816,30305,25361
2016/01/27 18:57:36.54,34816,30273,25329
2016/01/27 18:57:36.56,34832,30289,25313
2016/01/27 18:57:36.58,34848,30305,25377
2016/01/27 18:57:36.60,34832,30305,25297
2016/01/27 18:57:36.62,34816,30273,25553
2016/01/27 18:57:36.64,34784,30289,25313
2016/01/27 18:57:36.66,34832,30289,25265
2016/01/27 18:57:36.68,34832,30321,25329
2016/01/27 18:57:36.70,34784,30289,25425
2016/01/27 18:57:36.72,34816,30305,25361
2016/01/27 18:57:36.74,34832,30289,25361
2016/01/27 18:57:36.76,34832,30289,25345
2016/01/27 18:57:36.78,34816,30289,25345
2016/01/27 18:57:36.80,34816,30321,25345
2016/01/27 18:57:36.82,34816,30273,25361
2016/01/27 18:57:36.84,34816,30305,25329
2016/01/27 18:57:36.86,34800,30289,25361
2016/01/27 18:57:36.88,34816,30321,25377
2016/01/27 18:57:36.90,34800,30321,25345
2016/01/27 18:57:36.92,34816,30337,25313
2016/01/27 18:57:36.94,34784,30305,25361
2016/01/27 18:57:36.96,34832,30321,25233
2016/01/27 18:57:36.98,34800,30289,25361
2016/01/27 18:57:37.00,34832,30257,25345
2016/01/27 18:57:37.02,34784,30273,25313
2016/01/27 18:57:37.04,34752,30289,25329
2016/01/27 18:57:37.06,34736,30289,25297
2016/01/27 18:57:37.08,34736,30289,25345
2016/01/27 18:57:37.10,34768,30289,25329
2016/01/27 18:57:37.12,34800,30257,25361
2016/01/27 18:57:37.14,34768,30273,25345
2016/01/27 18:57:37.16,34784,30289,25361
2016/01/27 18:57:37.18,34784,30273,25329
2016/01/27 18:57:37.20,34752,30305,25361
2016/01/27 18:57:37.22,34752,30257,25313
2016/01/27 18:57:37.24,34752,30273,25345
2016/01/27 18:57:37.26,34736,30257,25345
2016/01/27 18:57:37.28,34736,30289,25345
2016/01/27 18:57:37.30,34736,30257,25345
2016/01/27 18:57:37.32,34720,30273,25329
2016/01/27 18:57:37.34,34704,30273,25313
2016/01/27 18:57:37.36,34736,30241,25361
2016/01/27 18:57:37.38,34720,30225,25361
2016/01/27 18:57:37.40,34720,30257,25345
2016/01/27 18:57:37.42,34704,30273,25361
2016/01/27 18:57:37.44,34736,30273,25345
2016/01/27 18:57:37.46,34704,30273,25345
2016/01/27 18:57:37.48,34704,30257,25313
2016/01/27 18:57:37.50,34704,30257,25313
2016/01/27 18:57:37.52,34688,30273,25297
2016/01/27 18:57:37.54,34688,30289,25489
2016/01/27 18:57:37.56,34656,30257,25281
2016/01/27 18:57:37.58,34720,30257,25265
2016/01/27 18:57:37.60,34656,30257,25265
2016/01/27 18:57:37.62,34656,30273,25361
