Data Time,X,Y,Z
2016/01/27 19:48:38.04,31697,29153,40048
2016/01/27 19:48:38.06,31697,29137,40064
2016/01/27 19:48:38.08,31681,29105,40064
2016/01/27 19:48:38.10,31745,29105,40096
2016/01/27 19:48:38.12,31681,29105,40112
2016/01/27 19:48:38.14,31713,29201,40064
2016/01/27 19:48:38.16,31729,29153,40064
2016/01/27 19:48:38.18,31761,29153,40112
2016/01/27 19:48:38.20,31713,29185,40096
2016/01/27 19:48:38.22,31665,29265,40112
2016/01/27 19:48:38.24,31633,29281,40208
2016/01/27 19:48:38.26,31569,29217,40256
2016/01/27 19:48:38.28,31569,29137,40208
2016/01/27 19:48:38.30,31569,29153,40000
2016/01/27 19:48:38.32,31681,29185,39888
2016/01/27 19:48:38.34,31777,29153,40064
2016/01/27 19:48:38.36,31761,29105,40096
2016/01/27 19:48:38.38,31713,29185,40032
2016/01/27 19:48:38.40,31793,29105,40144
2016/01/27 19:48:38.42,31825,29057,40096
2016/01/27 19:48:38.44,31761,29025,39968
2016/01/27 19:48:38.46,31761,29057,40000
2016/01/27 19:48:38.48,31697,29105,40080
2016/01/27 19:48:38.50,31665,29057,40144
2016/01/27 19:48:38.52,31649,29009,40000
2016/01/27 19:48:38.54,31633,28897,39968
2016/01/27 19:48:38.56,31553,28897,39904
2016/01/27 19:48:38.58,31537,28721,39952
2016/01/27 19:48:38.60,31537,28785,39936
2016/01/27 19:48:38.62,31569,28929,39904
2016/01/27 19:48:38.64,31537,28897,39952
2016/01/27 19:48:38.66,31569,28801,39968
2016/01/27 19:48:38.68,31569,28801,39968
2016/01/27 19:48:38.70,31521,28785,39856
2016/01/27 19:48:38.72,31473,28721,39904
2016/01/27 19:48:38.74,31473,28721,39904
2016/01/27 19:48:38.76,31473,28721,39904
2016/01/27 19:48:38.78,31473,28801,39888
2016/01/27 19:48:38.80,31521,28849,39936
2016/01/27 19:48:38.82,31505,28833,39920
2016/01/27 19:48:38.84,31473,28785,39936
2016/01/27 19:48:38.86,31473,28769,39920
2016/01/27 19:48:38.88,31489,28785,39920
2016/01/27 19:48:38.90,31505,28785,39904
2016/01/27 19:48:38.92,31537,28785,39856
2016/01/27 19:48:38.94,31553,28817,39888
2016/01/27 19:48:38.96,31585,28769,39904
2016/01/27 19:48:38.98,31585,28769,39904
2016/01/27 19:48:39.00,31569,28785,39936
2016/01/27 19:48:39.02,31617,28785,39904
2016/01/27 19:48:39.04,31585,28769,39888
2016/01/27 19:48:39.06,31617,28801,39920
2016/01/27 19:48:39.08,31617,28689,39840
2016/01/27 19:48:39.10,31585,28769,39888
2016/01/27 19:48:39.12,31585,28737,39920
2016/01/27 19:48:39.14,31569,28721,39888
2016/01/27 19:48:39.16,31537,28737,39856
2016/01/27 19:48:39.18,31521,28721,39808
2016/01/27 19:48:39.20,31553,28705,39856
2016/01/27 19:48:39.22,31617,28657,39840
2016/01/27 19:48:39.24,31617,28673,39840
2016/01/27 19:48:39.26,31537,28673,39872
2016/01/27 19:48:39.28,31521,28753,30753
2016/01/27 19:48:39.30,40720,31905,30769
2016/01/27 19:48:39.32,31937,30769,40720
2016/01/27 19:48:39.34,31969,30737,40704
2016/01/27 19:48:39.36,31937,30753,40656
2016/01/27 19:48:39.38,31905,30785,40736
2016/01/27 19:48:39.40,31969,30769,40768
2016/01/27 19:48:39.42,31985,30817,40720
2016/01/27 19:48:39.44,31953,30817,40752
2016/01/27 19:48:39.46,31937,30785,40736
2016/01/27 19:48:39.48,31969,30785,40720
2016/01/27 19:48:39.50,32033,30769,40720
2016/01/27 19:48:39.52,32017,30737,40800
2016/01/27 19:48:39.54,31969,30785,40720
2016/01/27 19:48:39.56,31921,30833,40704
2016/01/27 19:48:39.58,31985,30833,40592
2016/01/27 19:48:39.60,31969,30817,40656
2016/01/27 19:48:39.62,32017,30785,40768
2016/01/27 19:48:39.64,32017,30785,40800
2016/01/27 19:48:39.66,31969,30785,40752
2016/01/27 19:48:39.68,31937,30753,40752
2016/01/27 19:48:39.70,31937,30769,40768
2016/01/27 19:48:39.72,31921,30817,40704
2016/01/27 19:48:39.74,31905,30801,40720
2016/01/27 19:48:39.76,31921,30801,40752
2016/01/27 19:48:39.78,31937,30801,40736
2016/01/27 19:48:39.80,31937,30785,40720
2016/01/27 19:48:39.82,31937,30769,40816
2016/01/27 19:48:39.84,31873,30753,40816
2016/01/27 19:48:39.86,31905,30849,40784
2016/01/27 19:48:39.88,31905,30785,40704
2016/01/27 19:48:39.90,31937,30785,40736
2016/01/27 19:48:39.92,31937,30817,40752
2016/01/27 19:48:39.94,31937,30849,40752
2016/01/27 19:48:39.96,31905,30801,40672
2016/01/27 19:48:39.98,31873,30785,40704
2016/01/27 19:48:40.00,31873,30753,40688
2016/01/27 19:48:40.02,31905,30705,40688
2016/01/27 19:48:40.04,31873,30721,40688
2016/01/27 19:48:40.06,31905,30769,40672
2016/01/27 19:48:40.08,31873,30801,40672
2016/01/27 19:48:40.10,31857,30801,40736
2016/01/27 19:48:40.12,31841,30817,40704
2016/01/27 19:48:40.14,31873,30817,40720
2016/01/27 19:48:40.16,31857,30833,40720
2016/01/27 19:48:40.18,31841,30785,40672
2016/01/27 19:48:40.20,31873,30785,40720
2016/01/27 19:48:40.22,31873,30785,40704
2016/01/27 19:48:40.24,31857,30785,40688
2016/01/27 19:48:40.26,31857,30769,40688
2016/01/27 19:48:40.28,31857,30753,40720
2016/01/27 19:48:40.30,31857,30769,40736
2016/01/27 19:48:40.32,31857,30769,40704
2016/01/27 19:48:40.34,31857,30817,40704
2016/01/27 19:48:40.36,31841,30801,40688
2016/01/27 19:48:40.38,31889,30785,40736
2016/01/27 19:48:40.40,31809,30753,40832
2016/01/27 19:48:40.42,31825,30801,40704
2016/01/27 19:48:40.44,31841,30785,40656
2016/01/27 19:48:40.46,31889,30753,40640
2016/01/27 19:48:40.48,31873,30801,40736
2016/01/27 19:48:40.50,31857,30833,40736
2016/01/27 19:48:40.52,31857,30801,40800
2016/01/27 19:48:40.54,31825,30785,40736
2016/01/27 19:48:40.56,31825,30769,40688
2016/01/27 19:48:40.58,31809,30769,40704
2016/01/27 19:48:40.60,31841,30753,40736
2016/01/27 19:48:40.62,31841,30785,40672
2016/01/27 19:48:40.64,31841,30769,40720
2016/01/27 19:48:40.66,31825,30769,40736
2016/01/27 19:48:40.68,31841,30785,40688
2016/01/27 19:48:40.70,31809,30785,40752
2016/01/27 19:48:40.72,31857,30801,40704
2016/01/27 19:48:40.74,31825,30785,40720
2016/01/27 19:48:40.76,31841,30785,40688
2016/01/27 19:48:40.78,31841,30801,40720
2016/01/27 19:48:40.80,31825,30801,40752
2016/01/27 19:48:40.82,31825,30801,40736
2016/01/27 19:48:40.84,31825,30801,40688
2016/01/27 19:48:40.86,31841,30753,40688
2016/01/27 19:48:40.88,31841,30753,40736
2016/01/27 19:48:40.90,31825,30817,40720
2016/01/27 19:48:40.92,31825,30785,40704
2016/01/27 19:48:40.94,31841,30785,40704
2016/01/27 19:48:40.96,31841,30801,40688
2016/01/27 19:48:40.98,31841,30769,40688
2016/01/27 19:48:41.00,31841,30785,40736
2016/01/27 19:48:41.02,31825,30801,40768
2016/01/27 19:48:41.04,31841,30769,40704
2016/01/27 19:48:41.06,31809,30785,40672
2016/01/27 19:48:41.08,31841,30785,40704
2016/01/27 19:48:41.10,31857,30801,40720
2016/01/27 19:48:41.12,31873,30785,40704
2016/01/27 19:48:41.14,31825,30769,40704
2016/01/27 19:48:41.16,31841,30785,40656
2016/01/27 19:48:41.18,31857,30769,40704
2016/01/27 19:48:41.20,31857,30769,40704
2016/01/27 19:48:41.22,31857,30769,40768
2016/01/27 19:48:41.24,31841,30769,40688
2016/01/27 19:48:41.26,31825,30785,40720
2016/01/27 19:48:41.28,31825,30769,40704
2016/01/27 19:48:41.30,31825,30753,40704
2016/01/27 19:48:41.32,31873,30753,40672
2016/01/27 19:48:41.34,31809,30753,40848
2016/01/27 19:48:41.36,31857,30785,40752
2016/01/27 19:48:41.38,31857,30801,40672
2016/01/27 19:48:41.40,31889,30785,40592
2016/01/27 19:48:41.42,31825,30785,40752
2016/01/27 19:48:41.44,31841,30817,40784
2016/01/27 19:48:41.46,31809,30801,40784
2016/01/27 19:48:41.48,31825,30785,40736
2016/01/27 19:48:41.50,31809,30785,40688
2016/01/27 19:48:41.52,31825,30769,40672
2016/01/27 19:48:41.54,31825,30769,40720
2016/01/27 19:48:41.56,31825,30769,40656
2016/01/27 19:48:41.58,31857,30785,40656
2016/01/27 19:48:41.60,31825,30785,40704
2016/01/27 19:48:41.62,31841,30785,40656
2016/01/27 19:48:41.64,31809,30801,40752
2016/01/27 19:48:41.66,31825,30769,40768
2016/01/27 19:48:41.68,31825,30769,40704
2016/01/27 19:48:41.70,31841,30769,40656
2016/01/27 19:48:41.72,31825,30785,40768
2016/01/27 19:48:41.74,31825,30801,40768
2016/01/27 19:48:41.76,31857,30785,40720
2016/01/27 19:48:41.78,31889,30817,40704
2016/01/27 19:48:41.80,31809,30801,40752
2016/01/27 19:48:41.82,31841,30769,40688
2016/01/27 19:48:41.84,31809,30753,40704
2016/01/27 19:48:41.86,31841,30769,40720
2016/01/27 19:48:41.88,31809,30753,40672
2016/01/27 19:48:41.90,31825,30769,40720
2016/01/27 19:48:41.92,31825,30769,40720
2016/01/27 19:48:41.94,31825,30801,40688
2016/01/27 19:48:41.96,31825,30801,40688
2016/01/27 19:48:41.98,31841,30785,40704
2016/01/27 19:48:42.00,31889,30801,40736
2016/01/27 19:48:42.02,31857,30785,40672
2016/01/27 19:48:42.04,31841,30769,40688
2016/01/27 19:48:42.06,31825,30769,40688
2016/01/27 19:48:42.08,31841,30721,40704
2016/01/27 19:48:42.10,31857,30769,40704
2016/01/27 19:48:42.12,31857,30801,40688
2016/01/27 19:48:42.14,31873,30769,40688
2016/01/27 19:48:42.16,31857,30785,40704
2016/01/27 19:48:42.18,31873,30785,40720
2016/01/27 19:48:42.20,31873,30753,40704
2016/01/27 19:48:42.22,31841,30785,40704
2016/01/27 19:48:42.24,31825,30801,40720
2016/01/27 19:48:42.26,31873,30753,40640
2016/01/27 19:48:42.28,31873,30769,40704
2016/01/27 19:48:42.30,31841,30785,40832
2016/01/27 19:48:42.32,31873,30801,40672
2016/01/27 19:48:42.34,31921,30785,40624
2016/01/27 19:48:42.36,31905,30801,40688
2016/01/27 19:48:42.38,31873,30817,40768
2016/01/27 19:48:42.40,31921,30817,40768
2016/01/27 19:48:42.42,31905,30833,40784
2016/01/27 19:48:42.44,31905,30801,40736
2016/01/27 19:48:42.46,31905,30801,40704
2016/01/27 19:48:42.48,31905,30801,40752
2016/01/27 19:48:42.50,31921,30833,40752
2016/01/27 19:48:42.52,31889,30753,40704
2016/01/27 19:48:42.54,31937,30785,40704
2016/01/27 19:48:42.56,31953,30785,40720
2016/01/27 19:48:42.58,31905,30817,40752
2016/01/27 19:48:42.60,31921,30769,40752
2016/01/27 19:48:42.62,31921,30785,40752
2016/01/27 19:48:42.64,31937,30769,40720
2016/01/27 19:48:42.66,31937,30817,40752
2016/01/27 19:48:42.68,31937,30785,40752
2016/01/27 19:48:42.70,31953,30817,40768
2016/01/27 19:48:42.72,32001,30817,40784
2016/01/27 19:48:42.74,31985,30817,40784
2016/01/27 19:48:42.76,31985,30833,40720
2016/01/27 19:48:42.78,31969,30801,40720
2016/01/27 19:48:42.80,31937,30801,40752
2016/01/27 19:48:42.82,31985,30753,40720
2016/01/27 19:48:42.84,31969,30769,40704
2016/01/27 19:48:42.86,31953,30769,40752
2016/01/27 19:48:42.88,31953,30785,40768
2016/01/27 19:48:42.90,31985,30849,40784
2016/01/27 19:48:42.92,32001,30833,40800
2016/01/27 19:48:42.94,32017,30817,40800
2016/01/27 19:48:42.96,32001,30865,40768
2016/01/27 19:48:42.98,32017,30833,40784
2016/01/27 19:48:43.00,32017,30833,40768
2016/01/27 19:48:43.02,32017,30817,40752
2016/01/27 19:48:43.04,32033,30801,40704
2016/01/27 19:48:43.06,32033,30801,40752
2016/01/27 19:48:43.08,32017,30785,40720
2016/01/27 19:48:43.10,32017,30785,40736
2016/01/27 19:48:43.12,32033,30817,40704
2016/01/27 19:48:43.14,32001,30833,40736
2016/01/27 19:48:43.16,32017,30817,40720
2016/01/27 19:48:43.18,32065,30801,40768
2016/01/27 19:48:43.20,32065,30801,40816
2016/01/27 19:48:43.22,32001,30817,40816
2016/01/27 19:48:43.24,32033,30849,40704
2016/01/27 19:48:43.26,32033,30865,40640
2016/01/27 19:48:43.28,32065,30865,40656
2016/01/27 19:48:43.30,32017,30881,40768
2016/01/27 19:48:43.32,32033,30865,40768
2016/01/27 19:48:43.34,32097,30817,40816
2016/01/27 19:48:43.36,32081,30817,40800
2016/01/27 19:48:43.38,32017,30785,40736
2016/01/27 19:48:43.40,32017,30785,40752
2016/01/27 19:48:43.42,32049,30817,40720
2016/01/27 19:48:43.44,32033,30817,40720
2016/01/27 19:48:43.46,32065,30817,40752
2016/01/27 19:48:43.48,32033,30865,40752
2016/01/27 19:48:43.50,32001,30881,40800
2016/01/27 19:48:43.52,32049,30817,40800
2016/01/27 19:48:43.54,32017,30849,40752
2016/01/27 19:48:43.56,32001,30865,40704
2016/01/27 19:48:43.58,32001,30897,40736
2016/01/27 19:48:43.60,32017,30865,40720
2016/01/27 19:48:43.62,32033,30849,40768
2016/01/27 19:48:43.64,32017,30865,40736
2016/01/27 19:48:43.66,32001,30817,40752
2016/01/27 19:48:43.68,32017,30785,40784
2016/01/27 19:48:43.70,32033,30801,40752
2016/01/27 19:48:43.72,32033,30801,40752
2016/01/27 19:48:43.74,32017,30801,40656
2016/01/27 19:48:43.76,32017,30801,40656
2016/01/27 19:48:43.78,32001,30801,40704
2016/01/27 19:48:43.80,32017,30801,40768
2016/01/27 19:48:43.82,32001,30817,40800
2016/01/27 19:48:43.84,32001,30833,40752
2016/01/27 19:48:43.86,32017,30833,40752
2016/01/27 19:48:43.88,32017,30833,40704
2016/01/27 19:48:43.90,32033,30833,40704
2016/01/27 19:48:43.92,32001,30801,40736
2016/01/27 19:48:43.94,32017,30817,40736
2016/01/27 19:48:43.96,32001,30817,40736
2016/01/27 19:48:43.98,32017,30801,40752
2016/01/27 19:48:44.00,32001,30833,40736
2016/01/27 19:48:44.02,31969,30817,40720
2016/01/27 19:48:44.04,31969,30801,40784
2016/01/27 19:48:44.06,32001,30817,40736
2016/01/27 19:48:44.08,32001,30817,40736
2016/01/27 19:48:44.10,31985,30801,40816
2016/01/27 19:48:44.12,31985,30833,40752
2016/01/27 19:48:44.14,31969,30865,40672
2016/01/27 19:48:44.16,31969,30817,40624
2016/01/27 19:48:44.18,31985,30817,40768
2016/01/27 19:48:44.20,31985,30817,40768
2016/01/27 19:48:44.22,31969,30801,40784
2016/01/27 19:48:44.24,31953,30817,40752
2016/01/27 19:48:44.26,31937,30817,40704
2016/01/27 19:48:44.28,31953,30801,40736
2016/01/27 19:48:44.30,31953,30817,40768
2016/01/27 19:48:44.32,31937,30801,40736
2016/01/27 19:48:44.34,31953,30817,40736
2016/01/27 19:48:44.36,31953,30817,40720
2016/01/27 19:48:44.38,31857,30801,40672
2016/01/27 19:48:44.40,31889,30801,40736
2016/01/27 19:48:44.42,31921,30817,40768
2016/01/27 19:48:44.44,31937,30801,40688
2016/01/27 19:48:44.46,31889,30785,40688
2016/01/27 19:48:44.48,31889,30849,40736
2016/01/27 19:48:44.50,31937,30849,40768
2016/01/27 19:48:44.52,31889,30817,40768
2016/01/27 19:48:44.54,31921,30817,40720
2016/01/27 19:48:44.56,31905,30849,40704
2016/01/27 19:48:44.58,31905,30833,40704
2016/01/27 19:48:44.60,31889,30769,40736
2016/01/27 19:48:44.62,31889,30817,40688
2016/01/27 19:48:44.64,31873,30785,40688
2016/01/27 19:48:44.66,31873,30801,40752
2016/01/27 19:48:44.68,31905,30801,40736
2016/01/27 19:48:44.70,31905,30785,40736
2016/01/27 19:48:44.72,31905,30769,40704
2016/01/27 19:48:44.74,31857,30801,40720
2016/01/27 19:48:44.76,31905,30801,40720
2016/01/27 19:48:44.78,31921,30817,40720
2016/01/27 19:48:44.80,31889,30801,40704
2016/01/27 19:48:44.82,31905,30801,40752
2016/01/27 19:48:44.84,31921,30801,40720
2016/01/27 19:48:44.86,31921,30817,40720
2016/01/27 19:48:44.88,31889,30833,40704
2016/01/27 19:48:44.90,31889,30817,40656
2016/01/27 19:48:44.92,31857,30801,40720
2016/01/27 19:48:44.94,31921,30769,40704
2016/01/27 19:48:44.96,31921,30769,40768
2016/01/27 19:48:44.98,31857,30801,40816
2016/01/27 19:48:45.00,31937,30801,40672
2016/01/27 19:48:45.02,31921,30801,40656
2016/01/27 19:48:45.04,31905,30801,40688
2016/01/27 19:48:45.06,31857,30849,40752
2016/01/27 19:48:45.08,31873,30817,40752
2016/01/27 19:48:45.10,31889,30817,40736
2016/01/27 19:48:45.12,31889,30801,40720
2016/01/27 19:48:45.14,31873,30801,40704
2016/01/27 19:48:45.16,31857,30801,40720
2016/01/27 19:48:45.18,31889,30801,40720
2016/01/27 19:48:45.20,31905,30785,40688
2016/01/27 19:48:45.22,31889,30801,40720
2016/01/27 19:48:45.24,31873,30785,40736
2016/01/27 19:48:45.26,31889,30801,40704
2016/01/27 19:48:45.28,31857,30769,40768
2016/01/27 19:48:45.30,31889,30769,40704
2016/01/27 19:48:45.32,31889,30801,40704
2016/01/27 19:48:45.34,31889,30801,40688
2016/01/27 19:48:45.36,31873,30817,40752
2016/01/27 19:48:45.38,31889,30801,40720
2016/01/27 19:48:45.40,31905,30849,40720
2016/01/27 19:48:45.42,31905,30801,40704
2016/01/27 19:48:45.44,31889,30801,40704
2016/01/27 19:48:45.46,31889,30785,40704
2016/01/27 19:48:45.48,31873,30801,40736
2016/01/27 19:48:45.50,31873,30785,40688
2016/01/27 19:48:45.52,31921,30801,40704
2016/01/27 19:48:45.54,31857,30801,40704
2016/01/27 19:48:45.56,31889,30801,40688
2016/01/27 19:48:45.58,31873,30801,40704
2016/01/27 19:48:45.60,31905,30785,40720
2016/01/27 19:48:45.62,31905,30785,40704
2016/01/27 19:48:45.64,31905,30801,40720
2016/01/27 19:48:45.66,31937,30801,40688
2016/01/27 19:48:45.68,31921,30785,40672
2016/01/27 19:48:45.70,31905,30785,40688
2016/01/27 19:48:45.72,31921,30801,40736
2016/01/27 19:48:45.74,31921,30801,40736
2016/01/27 19:48:45.76,31921,30785,40704
2016/01/27 19:48:45.78,31905,30785,40720
2016/01/27 19:48:45.80,31921,30833,40704
2016/01/27 19:48:45.82,31921,30833,40688
2016/01/27 19:48:45.84,31953,30785,40720
2016/01/27 19:48:45.86,31921,30769,40848
2016/01/27 19:48:45.88,31937,30753,40800
2016/01/27 19:48:45.90,32001,30785,40704
2016/01/27 19:48:45.92,31985,30785,40608
2016/01/27 19:48:45.94,31985,30849,40736
2016/01/27 19:48:45.96,31937,30849,40784
2016/01/27 19:48:45.98,31969,30865,40816
2016/01/27 19:48:46.00,31953,30849,40816
2016/01/27 19:48:46.02,32001,30801,40768
2016/01/27 19:48:46.04,31969,30801,40784
2016/01/27 19:48:46.06,32017,30833,40832
2016/01/27 19:48:46.08,32049,30817,40800
2016/01/27 19:48:46.10,32033,30817,40736
2016/01/27 19:48:46.12,32049,30849,40784
2016/01/27 19:48:46.14,32033,30849,40704
2016/01/27 19:48:46.16,31985,30865,40784
2016/01/27 19:48:46.18,32033,30833,40752
2016/01/27 19:48:46.20,32033,30801,40768
2016/01/27 19:48:46.22,32065,30833,40736
2016/01/27 19:48:46.24,32065,30849,40704
2016/01/27 19:48:46.26,32065,30849,40704
2016/01/27 19:48:46.28,32049,30865,40752
2016/01/27 19:48:46.30,32049,30849,40816
2016/01/27 19:48:46.32,32065,30833,40784
2016/01/27 19:48:46.34,32049,30817,40752
2016/01/27 19:48:46.36,32065,30833,40752
2016/01/27 19:48:46.38,32081,30833,40768
2016/01/27 19:48:46.40,32049,30817,40752
2016/01/27 19:48:46.42,32033,30817,40720
2016/01/27 19:48:46.44,32033,30817,40736
2016/01/27 19:48:46.46,32049,30833,40752
2016/01/27 19:48:46.48,32033,30865,40784
2016/01/27 19:48:46.50,32033,30833,40752
2016/01/27 19:48:46.52,32065,30849,40768
2016/01/27 19:48:46.54,32097,30817,40784
2016/01/27 19:48:46.56,32049,30849,40752
2016/01/27 19:48:46.58,32049,30833,40784
2016/01/27 19:48:46.60,32049,30833,40720
2016/01/27 19:48:46.62,32033,30833,40768
2016/01/27 19:48:46.64,32033,30817,40768
2016/01/27 19:48:46.66,32065,30817,40768
2016/01/27 19:48:46.68,32049,30833,40736
2016/01/27 19:48:46.70,32049,30849,40752
2016/01/27 19:48:46.72,32017,30801,40720
2016/01/27 19:48:46.74,32065,30817,40704
2016/01/27 19:48:46.76,32065,30801,40800
2016/01/27 19:48:46.78,32033,30801,40816
2016/01/27 19:48:46.80,32017,30817,40688
2016/01/27 19:48:46.82,32065,30849,40640
2016/01/27 19:48:46.84,32017,30817,40688
2016/01/27 19:48:46.86,32049,30817,40768
2016/01/27 19:48:46.88,32033,30801,40800
2016/01/27 19:48:46.90,32049,30753,40800
2016/01/27 19:48:46.92,32017,30769,40736
2016/01/27 19:48:46.94,32033,30769,40704
2016/01/27 19:48:46.96,32017,30769,40688
2016/01/27 19:48:46.98,32033,30785,40720
2016/01/27 19:48:47.00,32017,30785,40720
2016/01/27 19:48:47.02,32081,30753,40736
2016/01/27 19:48:47.04,32001,30817,40688
2016/01/27 19:48:47.06,32017,30785,40784
2016/01/27 19:48:47.08,32033,30737,40784
2016/01/27 19:48:47.10,32049,30753,40704
2016/01/27 19:48:47.12,32049,30769,40720
2016/01/27 19:48:47.14,32065,30721,40688
2016/01/27 19:48:47.16,32033,30785,40592
2016/01/27 19:48:47.18,32049,30785,40720
2016/01/27 19:48:47.20,32017,30753,40720
2016/01/27 19:48:47.22,32049,30721,40704
2016/01/27 19:48:47.24,32065,30785,40848
2016/01/27 19:48:47.26,31953,30769,40736
2016/01/27 19:48:47.28,31937,30641,40560
2016/01/27 19:48:47.30,32065,30721,40624
2016/01/27 19:48:47.32,31889,30833,40784
2016/01/27 19:48:47.34,31905,30865,40832
2016/01/27 19:48:47.36,31953,30881,40832
2016/01/27 19:48:47.38,31905,30817,40704
2016/01/27 19:48:47.40,31953,30721,40720
2016/01/27 19:48:47.42,31937,30769,40704
2016/01/27 19:48:47.44,31953,30785,40672
2016/01/27 19:48:47.46,31953,30785,40704
2016/01/27 19:48:47.48,31937,30753,40640
2016/01/27 19:48:47.50,31969,30737,40688
2016/01/27 19:48:47.52,32001,30769,40784
2016/01/27 19:48:47.54,32017,30769,40672
2016/01/27 19:48:47.56,31921,30769,40704
2016/01/27 19:48:47.58,31857,30785,40640
2016/01/27 19:48:47.60,31889,30817,40704
2016/01/27 19:48:47.62,31969,30769,40816
